"","block_group","block_location","ship_type","weight","business","workday_plan","workday_record"
"46127","E","P","PC31",108,"2YARD",7,32
"46128","E","S","PC31",89,"2YARD",7,32
"46129","E","P","PC31",45,"2YARD",7,32
"46130","E","S","PC31",45,"2YARD",7,32
"46131","E","P","PC31",30,"2YARD",7,32
"46132","E","S","PC31",28,"2YARD",7,32
"46133","E","P","PC31",57,"1YARD",7,29
"46134","E","S","PC31",53,"1YARD",7,29
"46135","E","P","PC31",69,"1YARD",7,29
"46136","E","S","PC31",56,"1YARD",7,29
"46137","E","P","PC31",18,"1YARD",7,29
"46138","E","S","PC31",15,"1YARD",7,29
"46139","E","P","PC31",11,"1YARD",7,29
"46140","E","P","PC31",14,"1YARD",7,29
"46141","E","S","PC31",20,"1YARD",7,29
"46142","E","P","PC31",19,"1YARD",7,29
"46143","E","S","PC31",15,"1YARD",7,29
"46144","E","P","PC31",29,"1YARD",7,27
"46145","E","S","PC31",25,"1YARD",7,27
"46146","E","P","PC31",57,"1YARD",7,27
"46147","E","S","PC31",43,"1YARD",7,27
"46148","E","P","PC31",40,"1YARD",7,35
"46149","E","S","PC31",44,"1YARD",7,35
"46150","E","P","PC31",48,"1YARD",7,35
"46151","E","S","PC31",46,"1YARD",7,35
"46152","E","P","PC31",14,"1YARD",7,35
"46153","E","S","PC31",15,"1YARD",7,35
"46154","E","P","PC31",12,"1YARD",7,35
"46155","E","P","PC31",10,"1YARD",7,35
"46156","E","S","PC31",15,"1YARD",7,35
"46157","E","C","PC31",28,"1YARD",7,38
"46158","F","P","PC31",30,"CorpDSHI",7,26
"46159","F","S","PC31",30,"CorpDSHI",7,26
"46160","F","P","PC31",65,"CorpDSHI",8,26
"46161","F","S","PC31",74,"CorpDSHI",8,26
"46162","F","P","PC31",11,"CorpDSHI",7,26
"46163","F","S","PC31",12,"CorpDSHI",7,26
"46164","F","P","PC31",8,"CorpDSHI",7,26
"46165","F","S","PC31",8,"CorpDSHI",7,26
"46166","F","P","PC31",14,"CorpDSHI",7,26
"46167","F","S","PC31",18,"CorpDSHI",7,26
"46168","F","C","PC31",2,"CorpDSHI",5,28
"46169","F","P","PC31",2,"CorpDSHI",5,28
"46170","F","S","PC31",2,"CorpDSHI",5,28
"46171","F","P","PC31",2,"CorpDSHI",5,28
"46172","F","S","PC31",2,"CorpDSHI",5,28
"46174","H","P","PC31",51,"1YARD",9,19
"46175","H","S","PC31",51,"1YARD",9,19
"46176","H","P","PC31",44,"1YARD",7,19
"46177","H","S","PC31",44,"1YARD",7,19
"46178","L","C","PC31",64,"CorpDK",25,27
"46179","L","C","PC31",66,"CorpDW",7,30
"46180","L","C","PC31",63,"CorpDW",7,30
"46182","L","C","PC31",66,"CorpDJHI",23,43
"46183","L","C","PC31",63,"CorpDJHI",24,43
"46185","L","C","PC31",66,"CorpDK",26,26
"46186","L","C","PC31",63,"CorpDK",25,26
"46190","M","P","PC31",56,"STX",4,8
"46191","M","S","PC31",45,"STX",4,8
"46192","M","P","PC31",35,"STX",5,14
"46193","M","S","PC31",34,"STX",5,14
"46194","M","C","PC31",46,"STX",3,13
"46195","M","P","PC31",34,"STX",3,21
"46196","M","S","PC31",32,"STX",3,21
"46197","M","C","PC31",26,"STX",5,13
"46198","M","P","PC31",35,"STX",5,21
"46199","M","S","PC31",34,"STX",5,21
"46200","M","P","PC31",9,"STX",3,10
"46201","M","S","PC31",9,"STX",3,10
"46202","M","C","PC31",14,"STX",5,13
"46203","M","C","PC31",14,"STX",5,13
"46204","M","C","PC31",38,"STX",5,12
"46205","S","P","PC31",48,"1YARD",5,34
"46206","S","S","PC31",49,"1YARD",5,34
"46207","S","P","PC31",56,"1YARD",7,34
"46208","S","S","PC31",55,"1YARD",7,34
"46209","S","P","PC31",64,"1YARD",7,41
"46210","S","S","PC31",64,"1YARD",7,41
"46211","S","P","PC31",73,"1YARD",7,41
"46212","S","S","PC31",73,"1YARD",7,41
"46213","S","P","PC31",74,"1YARD",8,41
"46214","S","S","PC31",74,"1YARD",8,41
"46215","S","P","PC31",27,"1YARD",8,41
"46216","S","S","PC31",27,"1YARD",8,41
"46217","S","P","PC31",69,"1YARD",5,39
"46218","S","S","PC31",69,"1YARD",5,39
"46219","S","P","PC31",65,"1YARD",5,39
"46220","S","S","PC31",65,"1YARD",5,39
"46221","S","P","PC31",63,"1YARD",8,39
"46222","S","S","PC31",63,"1YARD",8,39
"46223","T","P","PC31",60,"CorpDW",5,37
"46224","T","P","PC31",60,"CorpDW",7,35
"46225","A","C","PC50",7,"2YARD",9,17
"46226","A","C","PC50",3,"2YARD",7,17
"46227","A","C","PC50",15,"2YARD",3,17
"46228","A","P","PC50",27,"2YARD",9,40
"46229","A","S","PC50",29,"2YARD",9,40
"46230","A","C","PC50",19,"2YARD",9,40
"46231","A","C","PC50",30,"2YARD",5,40
"46232","A","P","PC50",14,"1YARD",9,39
"46233","A","S","PC50",14,"1YARD",9,39
"46234","A","P","PC50",52,"1YARD",4,39
"46235","A","S","PC50",41,"1YARD",4,39
"46236","B","C","PC50",27,"1YARD",3,38
"46237","B","C","PC50",47,"1YARD",3,38
"46238","B","C","PC50",52,"1YARD",7,40
"46239","B","P","PC50",51,"1YARD",5,40
"46240","B","S","PC50",32,"1YARD",5,40
"46241","B","C","PC50",58,"1YARD",3,40
"46242","B","P","PC50",57,"1YARD",5,40
"46243","B","S","PC50",39,"1YARD",5,40
"46244","B","C","PC50",55,"1YARD",5,24
"46245","B","P","PC50",52,"1YARD",3,24
"46246","B","S","PC50",35,"1YARD",3,24
"46247","B","C","PC50",56,"1YARD",5,23
"46248","B","P","PC50",55,"1YARD",3,23
"46249","B","S","PC50",37,"1YARD",3,23
"46250","B","C","PC50",52,"1YARD",3,28
"46251","B","P","PC50",52,"1YARD",5,28
"46252","B","S","PC50",36,"1YARD",5,28
"46253","B","C","PC50",66,"1YARD",3,23
"46254","B","P","PC50",54,"1YARD",5,23
"46255","B","S","PC50",36,"1YARD",5,23
"46256","B","C","PC50",52,"1YARD",3,23
"46257","B","P","PC50",46,"1YARD",3,23
"46258","B","S","PC50",28,"1YARD",3,23
"46259","B","C","PC50",29,"1YARD",3,27
"46260","B","C","PC50",43,"1YARD",3,27
"46279","D","P","PC50",9,"KLHI",3,11
"46280","D","S","PC50",9,"KLHI",3,11
"46281","E","C","PC50",20,"1YARD",11,12
"46282","E","C","PC50",79,"1YARD",7,12
"46283","E","P","PC50",14,"1YARD",9,17
"46284","E","S","PC50",14,"1YARD",9,17
"46285","E","C","PC50",18,"1YARD",11,17
"46286","E","C","PC50",20,"1YARD",7,17
"46287","E","P","PC50",29,"1YARD",3,17
"46288","E","S","PC50",16,"1YARD",3,17
"46289","E","P","PC50",41,"1YARD",7,16
"46290","E","S","PC50",45,"1YARD",7,16
"46291","E","P","PC50",25,"1YARD",7,32
"46292","E","S","PC50",27,"1YARD",7,32
"46293","E","P","PC50",44,"1YARD",7,32
"46294","E","S","PC50",57,"1YARD",7,32
"46295","E","P","PC50",18,"1YARD",5,36
"46296","E","S","PC50",20,"1YARD",5,36
"46297","E","P","PC50",10,"1YARD",7,36
"46298","E","S","PC50",16,"1YARD",7,36
"46299","E","P","PC50",33,"2YARD",7,10
"46300","E","S","PC50",42,"2YARD",7,10
"46301","E","P","PC50",68,"2YARD",7,10
"46302","E","S","PC50",72,"2YARD",7,10
"46303","E","P","PC50",12,"2YARD",6,10
"46304","E","P","PC50",17,"2YARD",8,10
"46305","E","S","PC50",17,"2YARD",8,10
"46306","E","P","PC50",27,"2YARD",7,10
"46307","E","S","PC50",27,"2YARD",7,10
"46308","E","P","PC50",21,"2YARD",5,8
"46309","E","S","PC50",23,"2YARD",5,8
"46310","E","P","PC50",52,"2YARD",5,8
"46311","E","S","PC50",62,"2YARD",7,8
"46312","E","P","PC50",11,"2YARD",6,8
"46313","E","P","PC50",11,"2YARD",7,13
"46314","E","S","PC50",19,"2YARD",7,13
"46315","E","P","PC50",25,"2YARD",7,13
"46316","E","S","PC50",24,"2YARD",7,13
"46317","E","C","PC50",18,"1YARD",7,23
"46318","F","C","PC50",16,"1YARD",9,30
"46319","F","C","PC50",31,"1YARD",7,30
"46320","F","P","PC50",16,"1YARD",9,31
"46321","F","S","PC50",16,"1YARD",9,31
"46322","F","C","PC50",34,"1YARD",7,31
"46323","F","P","PC50",13,"1YARD",9,31
"46324","F","S","PC50",13,"1YARD",9,31
"46325","F","C","PC50",28,"1YARD",5,31
"46326","F","P","PC50",6,"2YARD",9,12
"46327","F","S","PC50",6,"2YARD",9,12
"46328","F","C","PC50",5,"2YARD",9,12
"46329","F","C","PC50",18,"2YARD",7,12
"46330","F","C","PC50",15,"2YARD",4,12
"46331","F","P","PC50",4,"1YARD",9,35
"46332","F","S","PC50",4,"1YARD",9,35
"46333","F","C","PC50",4,"1YARD",9,35
"46334","F","C","PC50",58,"1YARD",7,35
"46335","F","C","PC50",4,"1YARD",7,35
"46336","F","P","PC50",15,"CorpWDHI",7,18
"46337","F","S","PC50",14,"CorpWDHI",7,18
"46338","F","P","PC50",27,"CorpWDHI",7,18
"46339","F","S","PC50",11,"CorpWDHI",7,18
"46340","F","P","PC50",13,"CorpWDHI",7,18
"46341","F","S","PC50",11,"CorpWDHI",7,18
"46342","F","P","PC50",9,"CorpWDHI",7,18
"46343","F","S","PC50",8,"CorpWDHI",7,18
"46344","F","P","PC50",32,"CorpWDHI",7,18
"46345","F","S","PC50",31,"CorpWDHI",7,18
"46346","F","P","PC50",3,"CorpWDHI",7,18
"46347","F","S","PC50",3,"CorpWDHI",7,18
"46348","F","P","PC50",11,"CorpWDHI",7,18
"46349","F","S","PC50",10,"CorpWDHI",7,18
"46350","F","C","PC50",3,"1YARD",3,10
"46351","F","P","PC50",2,"1YARD",3,10
"46352","F","S","PC50",2,"1YARD",3,10
"46353","F","P","PC50",2,"1YARD",3,10
"46354","F","S","PC50",2,"1YARD",3,10
"46355","F","P","PC50",2,"CorpKY",3,18
"46356","F","S","PC50",2,"CorpKY",3,18
"46357","F","P","PC50",2,"CorpKY",3,18
"46358","F","S","PC50",2,"CorpKY",3,18
"46359","F","S","PC50",3,"1YARD",5,6
"46360","H","P","PC50",17,"1YARD",7,35
"46361","H","S","PC50",17,"1YARD",7,35
"46362","H","P","PC50",36,"1YARD",5,35
"46363","H","S","PC50",36,"1YARD",5,35
"46364","H","P","PC50",53,"1YARD",5,35
"46365","H","S","PC50",53,"1YARD",5,35
"46366","H","P","PC50",15,"1YARD",7,35
"46367","H","S","PC50",15,"1YARD",7,35
"46368","H","P","PC50",30,"1YARD",9,28
"46369","H","S","PC50",30,"1YARD",9,28
"46370","H","P","PC50",50,"1YARD",5,28
"46371","H","S","PC50",50,"1YARD",5,28
"46372","H","P","PC50",8,"1YARD",8,18
"46373","H","S","PC50",8,"1YARD",8,18
"46374","H","P","PC50",22,"1YARD",7,18
"46375","H","S","PC50",22,"1YARD",7,18
"46376","H","P","PC50",23,"1YARD",7,18
"46377","H","S","PC50",23,"1YARD",7,18
"46378","H","P","PC50",15,"1YARD",8,18
"46379","H","S","PC50",15,"1YARD",8,18
"46380","H","P","PC50",25,"1YARD",10,31
"46381","H","S","PC50",25,"1YARD",10,31
"46382","H","P","PC50",56,"1YARD",7,31
"46383","H","S","PC50",56,"1YARD",7,31
"46384","L","C","PC50",28,"2YARD",3,9
"46385","L","C","PC50",48,"2YARD",3,9
"46386","L","C","PC50",20,"2YARD",3,9
"46387","L","C","PC50",50,"2YARD",3,9
"46388","L","C","PC50",26,"2YARD",3,15
"46389","L","C","PC50",38,"2YARD",3,15
"46390","L","C","PC50",23,"2YARD",3,18
"46391","L","C","PC50",36,"2YARD",5,18
"46392","L","C","PC50",36,"2YARD",3,19
"46393","L","C","PC50",21,"2YARD",5,19
"46395","L","C","PC50",25,"CorpDKHI",3,6
"46400","L","C","PC50",37,"CorpDKHI",5,26
"46401","L","C","PC50",18,"CorpDKHI",5,26
"46402","M","P","PC50",44,"CorpOrientalJH",5,14
"46403","M","S","PC50",47,"CorpOrientalJH",5,14
"46410","M","P","PC50",29,"CorpOrientalJH",7,11
"46412","M","C","PC50",19,"CorpOrientalJH",3,13
"46413","M","P","PC50",31,"CorpOrientalJH",3,9
"46414","M","S","PC50",33,"CorpOrientalJH",3,9
"46418","S","P","PC50",22,"2YARD",3,41
"46419","S","S","PC50",22,"2YARD",3,41
"46420","S","P","PC50",17,"2YARD",7,41
"46421","S","S","PC50",17,"2YARD",7,41
"46422","S","P","PC50",8,"2YARD",3,41
"46423","S","S","PC50",8,"2YARD",3,41
"46424","S","P","PC50",19,"2YARD",3,41
"46425","S","S","PC50",19,"2YARD",3,41
"46426","S","P","PC50",31,"1YARD",5,38
"46427","S","S","PC50",31,"1YARD",5,38
"46428","S","P","PC50",40,"1YARD",7,38
"46429","S","S","PC50",40,"1YARD",7,38
"46430","S","P","PC50",5,"1YARD",5,38
"46431","S","S","PC50",5,"1YARD",5,38
"46432","S","P","PC50",13,"1YARD",5,38
"46433","S","S","PC50",13,"1YARD",5,38
"46434","S","P","PC50",40,"1YARD",9,38
"46435","S","S","PC50",40,"1YARD",9,38
"46436","S","P","PC50",3,"1YARD",3,38
"46437","S","S","PC50",3,"1YARD",3,38
"46438","S","P","PC50",33,"1YARD",5,32
"46439","S","S","PC50",33,"1YARD",5,32
"46440","S","P","PC50",37,"1YARD",7,32
"46441","S","S","PC50",37,"1YARD",7,32
"46442","S","P","PC50",8,"1YARD",5,32
"46443","S","S","PC50",8,"1YARD",5,32
"46444","S","P","PC50",15,"1YARD",5,32
"46445","S","S","PC50",15,"1YARD",5,32
"46446","S","P","PC50",33,"1YARD",9,32
"46447","S","S","PC50",33,"1YARD",9,32
"46448","S","P","PC50",14,"1YARD",3,32
"46449","S","S","PC50",14,"1YARD",3,32
"46450","S","P","PC50",6,"1YARD",3,32
"46451","S","S","PC50",6,"1YARD",3,32
"46452","S","P","PC50",32,"1YARD",5,32
"46453","S","S","PC50",32,"1YARD",5,32
"46454","S","P","PC50",35,"1YARD",7,32
"46455","S","S","PC50",35,"1YARD",7,32
"46456","S","P","PC50",8,"1YARD",3,32
"46457","S","S","PC50",8,"1YARD",3,32
"46458","S","P","PC50",13,"1YARD",3,32
"46459","S","S","PC50",13,"1YARD",3,32
"46460","S","P","PC50",30,"1YARD",9,32
"46461","S","S","PC50",30,"1YARD",9,32
"46462","S","P","PC50",14,"1YARD",3,32
"46463","S","S","PC50",14,"1YARD",5,32
"46464","S","P","PC50",6,"1YARD",5,32
"46465","S","S","PC50",6,"1YARD",3,32
"46466","S","P","PC50",39,"1YARD",7,28
"46467","S","S","PC50",39,"1YARD",7,28
"46468","S","P","PC50",14,"1YARD",3,28
"46469","S","S","PC50",14,"1YARD",3,28
"46470","S","P","PC50",13,"1YARD",3,28
"46471","S","S","PC50",13,"1YARD",3,28
"46472","S","P","PC50",44,"1YARD",7,28
"46473","S","S","PC50",44,"1YARD",7,28
"46474","S","P","PC50",8,"1YARD",9,28
"46475","S","S","PC50",8,"1YARD",9,28
"46476","S","P","PC50",30,"1YARD",7,28
"46477","S","S","PC50",30,"1YARD",7,28
"46478","S","P","PC50",19,"2YARD",7,28
"46479","S","S","PC50",19,"2YARD",7,28
"46480","S","P","PC50",15,"2YARD",4,28
"46481","S","S","PC50",15,"2YARD",4,28
"46482","S","P","PC50",4,"2YARD",3,28
"46483","S","S","PC50",4,"2YARD",3,28
"46484","S","P","PC50",3,"2YARD",3,28
"46485","S","S","PC50",3,"2YARD",3,28
"46486","S","P","PC50",11,"2YARD",3,28
"46487","S","S","PC50",11,"2YARD",3,28
"46488","S","P","PC50",16,"2YARD",3,28
"46489","S","S","PC50",16,"2YARD",3,28
"46490","S","P","PC50",24,"2YARD",5,28
"46491","S","S","PC50",24,"2YARD",5,28
"46492","S","P","PC50",43,"2YARD",7,28
"46493","S","S","PC50",43,"2YARD",7,28
"46494","S","P","PC50",25,"2YARD",6,28
"46495","S","S","PC50",25,"2YARD",6,28
"46496","S","P","PC50",12,"2YARD",3,28
"46497","S","S","PC50",12,"2YARD",3,28
"46498","S","P","PC50",30,"2YARD",9,28
"46499","S","S","PC50",30,"2YARD",9,28
"46500","T","P","PC50",32,"CorpDKHI",3,14
"46501","T","S","PC50",32,"CorpDKHI",3,14
"46504","T","P","PC50",21,"2YARD",3,6
"46505","T","S","PC50",21,"2YARD",3,6
"46512","A","C","PC50",7,"2YARD",9,5
"46513","A","C","PC50",3,"2YARD",5,5
"46514","A","C","PC50",15,"2YARD",3,5
"46515","A","P","PC50",27,"2YARD",11,42
"46516","A","S","PC50",29,"2YARD",11,42
"46517","A","C","PC50",19,"2YARD",7,42
"46518","A","C","PC50",30,"2YARD",3,42
"46519","B","C","PC50",27,"1YARD",5,37
"46520","B","C","PC50",47,"1YARD",3,37
"46521","B","C","PC50",52,"1YARD",3,36
"46522","B","P","PC50",51,"1YARD",3,36
"46523","B","S","PC50",32,"1YARD",3,36
"46524","B","C","PC50",55,"1YARD",5,43
"46525","B","P","PC50",52,"1YARD",5,43
"46526","B","S","PC50",35,"1YARD",5,43
"46527","B","C","PC50",56,"1YARD",5,43
"46528","B","P","PC50",55,"1YARD",5,43
"46529","B","S","PC50",37,"1YARD",5,43
"46530","B","C","PC50",52,"1YARD",3,29
"46531","B","P","PC50",52,"1YARD",5,29
"46532","B","S","PC50",36,"1YARD",5,29
"46533","B","C","PC50",66,"1YARD",3,31
"46534","B","P","PC50",54,"1YARD",5,31
"46535","B","S","PC50",36,"1YARD",5,31
"46536","B","C","PC50",52,"1YARD",3,27
"46537","B","P","PC50",46,"1YARD",3,27
"46538","B","S","PC50",28,"1YARD",3,27
"46539","B","C","PC50",29,"1YARD",5,38
"46540","B","C","PC50",43,"1YARD",5,38
"46559","D","P","PC50",9,"KLHI",5,9
"46560","D","S","PC50",9,"KLHI",5,9
"46561","E","C","PC50",20,"1YARD",9,22
"46562","E","C","PC50",79,"1YARD",5,22
"46563","E","P","PC50",14,"1YARD",9,22
"46564","E","S","PC50",14,"1YARD",9,22
"46565","E","C","PC50",18,"1YARD",9,22
"46566","E","C","PC50",20,"1YARD",5,22
"46567","E","P","PC50",29,"1YARD",3,22
"46568","E","S","PC50",16,"1YARD",3,22
"46569","E","P","PC50",41,"1YARD",8,25
"46570","E","S","PC50",45,"1YARD",8,25
"46571","E","P","PC50",18,"1YARD",11,34
"46572","E","S","PC50",20,"1YARD",11,34
"46573","E","P","PC50",10,"1YARD",7,34
"46574","E","S","PC50",16,"1YARD",7,34
"46575","E","P","PC50",33,"2YARD",8,21
"46576","E","S","PC50",42,"2YARD",8,21
"46577","E","P","PC50",68,"2YARD",6,21
"46578","E","S","PC50",72,"2YARD",6,21
"46579","E","P","PC50",12,"2YARD",6,21
"46580","E","P","PC50",17,"2YARD",7,38
"46581","E","S","PC50",17,"2YARD",7,38
"46582","E","P","PC50",27,"2YARD",7,38
"46583","E","S","PC50",27,"2YARD",7,38
"46584","E","P","PC50",11,"2YARD",5,38
"46585","E","S","PC50",19,"2YARD",5,38
"46586","E","P","PC50",25,"2YARD",7,38
"46587","E","S","PC50",24,"2YARD",7,38
"46588","E","C","PC50",18,"1YARD",5,13
"46589","F","C","PC50",16,"1YARD",9,22
"46590","F","C","PC50",31,"1YARD",7,22
"46591","F","P","PC50",16,"1YARD",9,33
"46592","F","S","PC50",16,"1YARD",9,33
"46593","F","C","PC50",34,"1YARD",7,33
"46594","F","P","PC50",13,"1YARD",9,41
"46595","F","S","PC50",13,"1YARD",9,41
"46596","F","C","PC50",28,"1YARD",7,41
"46597","F","P","PC50",4,"1YARD",9,42
"46598","F","S","PC50",4,"1YARD",9,42
"46599","F","C","PC50",4,"1YARD",9,42
"46600","F","C","PC50",58,"1YARD",7,42
"46601","F","C","PC50",4,"1YARD",7,42
"46602","F","P","PC50",15,"1YARD",8,39
"46603","F","S","PC50",14,"1YARD",8,39
"46604","F","P","PC50",27,"1YARD",7,39
"46605","F","S","PC50",11,"1YARD",7,39
"46606","F","P","PC50",13,"1YARD",10,39
"46607","F","S","PC50",11,"1YARD",10,39
"46608","F","P","PC50",9,"1YARD",10,41
"46609","F","S","PC50",8,"1YARD",10,41
"46610","F","P","PC50",32,"1YARD",7,41
"46611","F","S","PC50",31,"1YARD",7,41
"46612","F","P","PC50",3,"1YARD",7,41
"46613","F","S","PC50",3,"1YARD",7,41
"46614","F","P","PC50",11,"1YARD",10,41
"46615","F","S","PC50",10,"1YARD",10,41
"46616","F","C","PC50",3,"1YARD",5,2
"46617","F","P","PC50",2,"1YARD",5,2
"46618","F","S","PC50",2,"1YARD",5,2
"46619","F","P","PC50",2,"1YARD",5,2
"46620","F","S","PC50",2,"1YARD",5,2
"46621","F","P","PC50",2,"CorpKY",4,4
"46622","F","S","PC50",2,"CorpKY",4,4
"46623","F","P","PC50",2,"CorpKY",4,4
"46624","F","S","PC50",2,"CorpKY",4,4
"46625","F","S","PC50",3,"1YARD",3,6
"46626","H","P","PC50",8,"CorpDKHI",11,20
"46627","H","S","PC50",8,"CorpDKHI",11,20
"46628","H","P","PC50",22,"CorpDKHI",7,20
"46629","H","S","PC50",22,"CorpDKHI",7,20
"46630","H","P","PC50",23,"CorpDKHI",7,20
"46631","H","S","PC50",23,"CorpDKHI",7,20
"46632","H","P","PC50",15,"CorpDKHI",11,20
"46633","H","S","PC50",15,"CorpDKHI",11,20
"46634","H","P","PC50",25,"CorpDKHI",9,34
"46635","H","S","PC50",25,"CorpDKHI",9,34
"46636","H","P","PC50",56,"CorpDKHI",5,34
"46637","H","S","PC50",56,"CorpDKHI",5,34
"46638","L","C","PC50",28,"2YARD",3,4
"46639","L","C","PC50",48,"2YARD",3,4
"46640","L","C","PC50",20,"2YARD",3,11
"46641","L","C","PC50",50,"2YARD",3,11
"46642","L","C","PC50",26,"CorpDKHI",3,12
"46643","L","C","PC50",38,"CorpDKHI",3,12
"46644","L","C","PC50",23,"CorpDKHI",3,14
"46645","L","C","PC50",36,"CorpDKHI",5,14
"46646","L","C","PC50",36,"CorpDKHI",3,25
"46647","L","C","PC50",21,"CorpDKHI",5,25
"46648","L","C","PC50",40,"CorpDKHI",5,18
"46649","L","C","PC50",25,"CorpDKHI",5,18
"46650","L","C","PC50",26,"CorpDKHI",5,18
"46651","L","C","PC50",20,"CorpDKHI",5,18
"46652","L","C","PC50",41,"CorpDKHI",5,18
"46653","L","C","PC50",26,"CorpDKHI",3,18
"46654","L","C","PC50",37,"CorpDKHI",5,16
"46655","L","C","PC50",18,"CorpDKHI",5,16
"46658","M","C","PC50",19,"CorpOrientalJH",3,29
"46661","M","C","PC50",15,"CorpOrientalJH",3,15
"46662","M","C","PC50",15,"CorpOrientalJH",3,15
"46664","S","P","PC50",31,"1YARD",3,43
"46665","S","S","PC50",31,"1YARD",3,43
"46666","S","P","PC50",40,"1YARD",6,43
"46667","S","S","PC50",40,"1YARD",6,43
"46668","S","P","PC50",5,"1YARD",3,43
"46669","S","S","PC50",5,"1YARD",3,43
"46670","S","P","PC50",13,"1YARD",3,43
"46671","S","S","PC50",13,"1YARD",3,43
"46672","S","P","PC50",40,"1YARD",8,43
"46673","S","S","PC50",40,"1YARD",8,43
"46674","S","P","PC50",3,"1YARD",5,43
"46675","S","S","PC50",3,"1YARD",5,43
"46676","S","P","PC50",33,"1YARD",3,40
"46677","S","S","PC50",33,"1YARD",3,40
"46678","S","P","PC50",37,"1YARD",6,40
"46679","S","S","PC50",37,"1YARD",6,40
"46680","S","P","PC50",8,"1YARD",5,40
"46681","S","S","PC50",8,"1YARD",5,40
"46682","S","P","PC50",15,"1YARD",5,40
"46683","S","S","PC50",15,"1YARD",5,40
"46684","S","P","PC50",33,"1YARD",10,40
"46685","S","S","PC50",33,"1YARD",10,40
"46686","S","P","PC50",14,"1YARD",5,40
"46687","S","S","PC50",14,"1YARD",5,40
"46688","S","P","PC50",6,"1YARD",3,40
"46689","S","S","PC50",6,"1YARD",3,40
"46690","S","P","PC50",32,"1YARD",5,41
"46691","S","S","PC50",32,"1YARD",5,41
"46692","S","P","PC50",35,"1YARD",7,41
"46693","S","S","PC50",35,"1YARD",7,41
"46694","S","P","PC50",8,"1YARD",3,41
"46695","S","S","PC50",8,"1YARD",3,41
"46696","S","P","PC50",13,"1YARD",3,41
"46697","S","S","PC50",13,"1YARD",3,41
"46698","S","P","PC50",30,"1YARD",9,41
"46699","S","S","PC50",30,"1YARD",9,41
"46700","S","P","PC50",14,"1YARD",5,41
"46701","S","S","PC50",14,"1YARD",5,41
"46702","S","P","PC50",6,"1YARD",3,41
"46703","S","S","PC50",6,"1YARD",3,41
"46704","S","P","PC50",39,"1YARD",7,27
"46705","S","S","PC50",39,"1YARD",7,27
"46706","S","P","PC50",14,"1YARD",3,27
"46707","S","S","PC50",14,"1YARD",3,27
"46708","S","P","PC50",13,"1YARD",3,27
"46709","S","S","PC50",13,"1YARD",3,27
"46710","S","P","PC50",44,"1YARD",7,27
"46711","S","S","PC50",44,"1YARD",7,27
"46712","S","P","PC50",8,"1YARD",9,27
"46713","S","S","PC50",8,"1YARD",9,27
"46714","S","P","PC50",30,"1YARD",7,27
"46715","S","S","PC50",30,"1YARD",7,27
"46716","S","P","PC50",19,"1YARD",7,25
"46717","S","S","PC50",19,"1YARD",7,25
"46718","S","P","PC50",15,"1YARD",3,25
"46719","S","S","PC50",15,"1YARD",3,25
"46720","S","P","PC50",4,"1YARD",3,25
"46721","S","S","PC50",4,"1YARD",3,25
"46722","S","P","PC50",3,"1YARD",3,25
"46723","S","S","PC50",3,"1YARD",3,25
"46724","S","P","PC50",11,"1YARD",5,25
"46725","S","S","PC50",11,"1YARD",5,25
"46726","S","P","PC50",16,"1YARD",3,25
"46727","S","S","PC50",16,"1YARD",3,25
"46728","S","P","PC50",24,"1YARD",7,25
"46729","S","S","PC50",24,"1YARD",7,25
"46730","S","P","PC50",43,"1YARD",7,32
"46731","S","S","PC50",43,"1YARD",7,32
"46732","S","P","PC50",25,"1YARD",7,32
"46733","S","S","PC50",25,"1YARD",7,32
"46734","S","P","PC50",12,"1YARD",5,32
"46735","S","S","PC50",12,"1YARD",5,32
"46736","S","P","PC50",30,"1YARD",7,32
"46737","S","S","PC50",30,"1YARD",7,32
"46738","T","P","PC50",32,"CorpDL",5,15
"46739","T","S","PC50",32,"CorpDL",5,15
"46740","T","P","PC50",35,"CorpDL",3,32
"46741","T","S","PC50",35,"CorpDL",3,32
"46742","T","P","PC50",21,"CorpDKHI",3,9
"46743","T","S","PC50",21,"CorpDKHI",3,9
