,After2_Co,ApplyLeadTime,BLOCK,DIA,Distribution,Emergency,JointCount,Length,Making_Co,Material,MemberCount,NO_Base,NO_Serial,NO_SetPLT,No_row,PaintingLT,Pass,Problem,STG,Sch,Service,Weight
24093,건일산업(주),정상,S630B,1.5,조선물류,1.0,4.0,3371.0,건일산업(주),CS,5.0,SN2126T6S200PP0500,60.0,PP058B1105,25206,31.0,B,제작지연,50,S-80,N,37.713
24094,삼녹,정상,S630B,2.0,조선물류,1.0,4.0,1201.0,(주)성광테크,CS,5.0,SN2126TS63PTPP0400,60.0,PP048B1104,25207,15.0,B,제작지연,40,S-80,DH,16.177
24095,삼녹,정상,S630B,2.0,조선물류,1.0,3.0,2509.0,건일산업(주),CS,4.0,SN2126T6S200PP0500,60.0,PP058B1104,25208,14.0,B,기타,50,S-80,DH,25.067
24096,삼녹,정상,S630B,2.0,조선물류,1.0,4.0,1168.0,건일산업(주),CS,5.0,SN2126T6S200PP0500,60.0,PP058B1104,25209,19.0,B,기타,50,S-80,DH,20.219
24097,(주)성광테크,정상,S630B,2.0,조선물류,1.0,7.0,2129.0,(주)성광테크,CS,8.0,SN2126TS630BPP0300,60.0,PP032B1104,25210,21.0,B,제작지연,30,S-80,DH,32.193000000000005
24098,삼녹,정상,S630B,2.0,조선물류,1.0,3.0,2762.0,(주)성광테크,CS,4.0,SN2126TS63PTPP0400,60.0,PP048B1104,25211,13.0,B,제작지연,40,S-80,DH,26.96
24099,(주)성광테크,정상,S630A,1.5,조선물류,1.0,2.0,0.0,(주)성광테크,CS,3.0,SN2126TS63PTPP0400,60.0,PP048A1105,25212,21.0,A,제작지연,40,S-80,AI,4.199
24100,건일산업(주),정상,S630B,3.0,조선물류,1.0,4.0,872.0,건일산업(주),CS,5.0,SN2126TS63PTPP0400,60.0,PP048,25213,33.0,A,제작지연,40,S-40,CWR,25.304
24101,건일산업(주),정상,S630B,3.0,조선물류,1.0,11.0,722.0,건일산업(주),CS,12.0,SN2126TS63PTPP0400,60.0,PP048,25214,23.0,A,기타,40,S-40,CWS,40.316
24102,건일산업(주),정상,S630B,3.0,조선물류,1.0,10.0,1220.0,건일산업(주),CS,11.0,SN2126TS63PTPP0400,60.0,PP048,25215,23.0,A,제작지연,40,S-40,CWS,50.165
24103,성일SIM함안공장,정상,S630B,0.75,조선물류,1.0,1.0,64.0,성일SIM함안공장,CS,2.0,SN2126TS630BPP0300,60.0,PP038,25216,24.0,A,자재문제,30,S-80,CWS,1.041
24104,(주)성광테크,정상,S630B,3.0,조선물류,1.0,4.0,1959.0,(주)성광테크,CS,5.0,SN2126TS630BPP0300,60.0,PP032,25217,21.0,B,제작지연,30,S-40,CWR,39.533
24105,(주)성광테크,정상,S630B,3.0,조선물류,1.0,5.0,2102.0,(주)성광테크,CS,6.0,SN2126TS630BPP0300,60.0,PP032,25218,17.0,B,제작지연,30,S-40,CWR,39.251
24106,건일산업(주),최소,S630A,0.75,조선물류,1.0,0.0,100.0,건일산업(주),CS,1.0,SN2126T6S200PP0500,40.0,PP051B1104,25219,1.0,B,LT부족,50,S-80,N,0.22
24107,성일SIM함안공장,정상,S630B,30.0,조선물류,0.0,13.0,1211.0,성일SIM함안공장,LTCS,11.0,SN2126TS630BPP0300,65.0,PP048A1101,25220,10.0,A,자재문제,40,T-26.97,RN,1988.79
24108,성일SIM함안공장,정상,S630B,30.0,조선물류,0.0,6.0,1548.0,성일SIM함안공장,LTCS,7.0,SN2126TS630BPP0300,77.0,PP048A1101,25221,10.0,A,자재문제,40,T-26.97,RN,2279.89
24109,성일SIM함안공장,정상,S630B,30.0,조선물류,1.0,9.0,1163.0,성일SIM함안공장,LTCS,10.0,SN2126TS630BPP0300,60.0,PP048A1101,25223,16.0,A,설계보류,40,T-26.97,RN,2658.04
24110,성일SIM함안공장,정상,S630B,30.0,조선물류,1.0,7.0,3891.0,성일SIM함안공장,LTCS,9.0,SN2126TS630BPP0300,60.0,PP038B1101,25224,16.0,B,자재문제,30,T-26.97,RN,3922.13
24111,하이에어,정상,S630A,24.0,조선물류,0.0,0.0,5200.0,성일SIM함안공장,LTCS,1.0,SN2126TS63PTPP0400,60.0,PP058S630A,25225,17.0,A,제작지연,50,S-40,RN,1328.6
24112,하이에어,정상,S630A,24.0,조선물류,1.0,14.0,3310.0,성일SIM함안공장,LTCS,12.0,SN2126T6S200PP0500,70.0,PP058A1102,25226,12.0,A,제작지연,50,S-80,RN,3691.59
24113,(주)성광테크,정상,S630A,24.0,조선물류,0.0,8.0,1387.0,(주)성광테크,LTCS,9.0,SN2126TS630APP0300,70.0,PP048A1102,25227,22.0,A,제작지연,40,S-80,RN,2265.71
24114,하이에어,정상,S630A,24.0,조선물류,1.0,5.0,5526.0,성일SIM함안공장,LTCS,6.0,SN2126T6S200PP0500,70.0,PP058B1202,25228,10.0,B,제작지연,50,S-40,RN,2641.35
24115,하이에어,정상,S630A,24.0,조선물류,0.0,4.0,2807.0,성일SIM함안공장,LTCS,5.0,SN2126TS63PTPP0400,60.0,PP048S630A,25229,22.0,B,제작지연,40,S-80,RN,2572.05
24116,하이에어,정상,S630A,30.0,조선물류,1.0,21.0,1977.0,성일SIM함안공장,LTCS,16.0,SN2126T6S200PP0500,70.0,PP058B1201,25230,15.0,B,제작지연,50,S-30,RN,1687.17
24117,하이에어,정상,S630A,30.0,조선물류,1.0,6.0,3376.0,성일SIM함안공장,LTCS,7.0,SN2126T6S200PP0500,70.0,PP058B1201,25231,12.0,B,제작지연,50,S-30,RN,2698.62
24118,하이에어,정상,S630A,0.5,조선물류,0.0,1.0,75.0,성일SIM함안공장,LTCS,2.0,SN2126TS63PTPP0400,60.0,PP058S630A,25232,17.0,B,제작지연,50,S-160,RN,1.346
24119,하이에어,정상,S630A,30.0,조선물류,1.0,4.0,1714.0,성일SIM함안공장,LTCS,5.0,SN2126T6S200PP0500,70.0,PP048B1101,25234,14.0,B,제작지연,40,S-30,RN,1096.33
24120,건일산업(주),정상,S630A,30.0,조선물류,1.0,4.0,3454.0,건일산업(주),LTCS,5.0,SN2126TS63PTPP0400,70.0,PP048B1101,25235,18.0,B,제작지연,40,S-30,RN,1604.76
24121,하이에어,정상,S630B,20.0,조선물류,0.0,4.0,2134.0,성일SIM함안공장,LTCS,5.0,SN2126TS63PTPP0400,60.0,PP058S630B,25236,17.0,A,제작지연,50,S-80,RN,2036.84
24122,성일SIM함안공장,정상,S630B,24.0,조선물류,1.0,6.0,3818.0,성일SIM함안공장,LTCS,7.0,SN2126TS630BPP0300,30.0,PP038B1102,25237,16.0,B,자재문제,30,S-80,RN,3467.19
24123,하이에어,정상,S630B,24.0,조선물류,0.0,1.0,1005.0,성일SIM함안공장,LTCS,2.0,SN2126TS63PTPP0400,60.0,PP048S630B,25238,17.0,B,제작지연,40,S-80,RN,1078.26
24124,하이에어,정상,S630B,24.0,조선물류,1.0,4.0,5245.0,성일SIM함안공장,LTCS,5.0,SN2126T6S200PP0500,70.0,PP058B1102,25239,14.0,B,제작지연,50,S-80,RN,2404.22
24125,성일SIM함안공장,정상,S630B,24.0,조선물류,0.0,0.0,6000.0,성일SIM함안공장,LTCS,1.0,SN2126TS63PTPP0400,60.0,PP058S630B,25240,11.0,A,제작지연,50,S-80,RN,2652.65
24126,하이에어,정상,S630B,30.0,조선물류,0.0,0.0,3713.0,성일SIM함안공장,LTCS,1.0,SN2126TS63PTPP0400,60.0,PP058S630B,25241,18.0,A,제작지연,50,T-26.97,RN,1815.22
24127,건일산업(주),정상,S630B,30.0,조선물류,1.0,4.0,2490.0,건일산업(주),LTCS,5.0,SN2126T6S200PP0500,90.0,PP05RB1101,25242,14.0,B,설계(REV),50,S-30,RN,1470.43
24128,하이에어,정상,S630B,30.0,조선물류,0.0,5.0,1613.0,성일SIM함안공장,LTCS,6.0,SN2126TS63PTPP0400,60.0,PP048S630B,25243,17.0,A,제작지연,40,T-26.97,RN,2634.79
24129,하이에어,정상,S630B,30.0,조선물류,0.0,3.0,1611.0,성일SIM함안공장,LTCS,4.0,SN2126TS63PTPP0400,60.0,PP058S630B,25244,17.0,A,제작지연,50,T-26.97,RN,3085.61
24130,하이에어,정상,S630B,30.0,조선물류,1.0,4.0,6000.0,성일SIM함안공장,LTCS,5.0,SN2126T6S200PP0500,70.0,PP058B1101,25245,10.0,B,제작지연,50,T-26.97,RN,3028.28
24131,하이에어,정상,S630B,30.0,조선물류,0.0,0.0,6000.0,성일SIM함안공장,LTCS,1.0,SN2126TS63PTPP0400,60.0,PP058S630B,25246,15.0,A,제작지연,50,T-26.97,RN,2933.3
24132,성일SIM함안공장,정상,S630B,24.0,조선물류,1.0,6.0,3073.0,성일SIM함안공장,LTCS,7.0,SN2126TS630BPP0300,30.0,PP048A1102,25247,16.0,A,자재문제,40,S-80,RN,2108.94
24133,하이에어,정상,S630A,12.0,조선물류,0.0,1.0,2985.0,성일SIM함안공장,LTCS,2.0,SN2126TS63PTPP0400,60.0,PP058S630A,25248,16.0,A,제작지연,50,S-80,RN,487.229
24134,성일SIM함안공장,정상,S630A,0.75,조선물류,0.0,1.0,79.0,성일SIM함안공장,LTCS,2.0,SN2126TS630APP0300,79.0,PP038A1105,25249,20.0,A,제작지연,30,S-160,RN,1.629
24135,하이에어,정상,S630A,0.5,조선물류,0.0,1.0,75.0,성일SIM함안공장,LTCS,2.0,SN2126TS63PTPP0400,60.0,PP038S630A,25250,16.0,A,제작지연,30,S-160,RN,1.446
24136,하이에어,정상,S630A,2.0,조선물류,0.0,4.0,370.0,성일SIM함안공장,LTCS,5.0,SN2126TS63PTPP0400,60.0,PP038S630A,25251,16.0,A,제작지연,30,S-160,RN,12.488
24137,성일SIM함안공장,정상,S630A,0.75,조선물류,0.0,1.0,85.0,성일SIM함안공장,LTCS,2.0,SN2126TS630APP0300,79.0,PP038A1105,25252,20.0,A,제작지연,30,S-160,RN,1.6469999999999998
24138,성일SIM함안공장,정상,S630B,30.0,조선물류,1.0,5.0,2118.0,성일SIM함안공장,LTCS,6.0,SN2126TS630BPP0300,30.0,PP048A1101,25253,24.0,A,자재문제,40,T-26.97,RN,2452.52
24139,건일산업(주),정상,S630B,30.0,조선물류,1.0,3.0,5401.0,건일산업(주),LTCS,4.0,SN2126TS63PTPP0400,70.0,PP048B1101,25254,22.0,B,제작지연,40,S-30,RN,2268.33
24140,성일SIM함안공장,정상,S630B,24.0,조선물류,1.0,5.0,1201.0,성일SIM함안공장,LTCS,6.0,SN2126TS630BPP0300,30.0,PP048A1102,25255,16.0,A,자재문제,40,S-80,RN,1306.41
24141,성일SIM함안공장,정상,S630B,24.0,조선물류,1.0,12.0,3254.0,성일SIM함안공장,LTCS,10.0,SN2126TS630BPP0300,30.0,PP048A1102,25256,16.0,A,자재문제,40,S-80,RN,3175.86
24142,성일SIM함안공장,정상,S630A,2.0,조선물류,0.0,13.0,1553.0,성일SIM함안공장,LTCS,14.0,SN2126TS630APP0300,79.0,PP038A1104,25257,14.0,A,제작지연,30,S-160,RN,39.814
24143,(주)성광테크,정상,S630A,12.0,조선물류,0.0,5.0,1781.0,(주)성광테크,LTCS,6.0,SN2126TS630APP0300,70.0,PP048A1103,25258,20.0,A,제작지연,40,S-80,RN,448.579
24144,성일SIM함안공장,정상,S630B,30.0,조선물류,1.0,4.0,1049.0,성일SIM함안공장,LTCS,5.0,SN2126TS630BPP0300,30.0,PP048A1101,25259,11.0,A,자재문제,40,T-26.97,RN,1849.45
24145,성일SIM함안공장,정상,S630B,24.0,조선물류,1.0,12.0,4183.0,성일SIM함안공장,LTCS,10.0,SN2126TS630BPP0300,30.0,PP048A1102,25260,16.0,A,자재문제,40,S-80,RN,2622.31
24146,건일산업(주),정상,S630B,20.0,조선물류,1.0,12.0,1871.0,건일산업(주),LTCS,10.0,SN2126TS63PTPP0400,70.0,PP048A2102,25261,17.0,A,기타,40,S-80,RN,1567.45
24147,건일산업(주),정상,S630B,20.0,조선물류,1.0,11.0,2338.0,건일산업(주),LTCS,9.0,SN2126TS63PTPP0400,70.0,PP048A2102,25262,19.0,A,기타,40,S-80,RN,1176.67
24148,하이에어,정상,S630A,18.0,조선물류,0.0,3.0,1280.0,삼성중공업(주)거제,SS,4.0,SN2126TS63PTPP0400,80.0,PP048S630A,25263,27.0,A,제작지연,40,S-40S,RN,394.112
24149,하이에어,정상,S630A,48.0,조선물류,0.0,2.0,1702.0,성일,SS,3.0,SN2126TS63PTPP0400,100.0,PP058S630A,25264,29.0,A,제작지연,50,T-17.48,RN,3194.27
24150,하이에어,정상,S630A,24.0,조선물류,0.0,2.0,4147.0,성일,SS,3.0,SN2126TS63PTPP0400,100.0,PP048S630A,25265,27.0,B,제작지연,40,S-40S,RN,1776.66
24151,하이에어,정상,S630A,24.0,조선물류,1.0,7.0,2716.0,건일산업(주),SS,10.0,SN2126T6S200PP0500,50.0,PP058B1202,25266,12.0,B,기타,50,S-40S,RN,1201.91
24152,하이에어,정상,S630A,18.0,조선물류,0.0,4.0,3223.0,성일,SS,5.0,SN2126TS63PTPP0400,100.0,PP058S630A,25267,12.0,B,제작지연,50,S-40S,RN,874.203
24153,하이에어,정상,S630A,18.0,조선물류,0.0,5.0,2533.0,성일,SS,6.0,SN2126TS630APP0300,50.0,PP032B1103,25268,9.0,B,제작지연,30,S-40S,RN,727.5310000000002
24154,하이에어,정상,S630A,30.0,조선물류,1.0,13.0,1828.0,건일산업(주),SS,16.0,SN2126T6S200PP0500,50.0,PP058B1201,25269,15.0,B,기타,50,T-23.83,RN,2494.8
24155,하이에어,정상,S630B,20.0,조선물류,1.0,8.0,1698.0,성일,SS,9.0,SN2126TS630BPP0300,50.0,PP038A2102,25270,13.0,A,제작지연,30,S-40S,RN,1198.15
24156,하이에어,정상,S630B,20.0,조선물류,0.0,2.0,1152.0,성일,SS,3.0,SN2126TS63PTPP0400,100.0,PP058S630B,25271,20.0,B,제작지연,50,S-40S,RN,515.831
24157,하이에어,정상,S630B,20.0,조선물류,0.0,3.0,6000.0,성일,SS,4.0,SN2126TS63PTPP0400,100.0,PP058S630B,25272,26.0,B,제작지연,50,S-40S,RN,1482.24
24158,하이에어,정상,S630B,20.0,조선물류,1.0,6.0,3354.0,삼성중공업(주)거제,SS,7.0,SN2126TS63PTPP0400,50.0,PP048B2102,25273,8.0,B,제작지연,40,S-40S,RN,1321.72
24159,하이에어,정상,S630B,20.0,조선물류,0.0,5.0,4307.0,성일,SS,6.0,SN2126TS63PTPP0400,50.0,PP048B1102,25274,14.0,B,제작지연,40,S-40S,RN,1381.42
24160,하이에어,정상,S630B,24.0,조선물류,0.0,2.0,272.0,성일,SS,3.0,SN2126TS630BPP0300,100.0,PP058S630B,25275,22.0,B,제작지연,50,S-40S,RN,789.306
24161,하이에어,정상,S630B,24.0,조선물류,0.0,3.0,6000.0,성일,SS,4.0,SN2126TS630BPP0300,100.0,PP048S630B,25276,26.0,B,제작지연,40,S-40S,RN,2747.99
24162,하이에어,정상,S630B,24.0,조선물류,1.0,3.0,1822.0,건일산업(주),SS,4.0,SN2126T6S200PP0500,50.0,PP058B1102,25277,12.0,B,기타,50,S-40S,RN,883.592
24163,하이에어,정상,S630B,24.0,조선물류,1.0,0.0,5317.0,건일산업(주),SS,1.0,SN2126T6S200PP0500,30.0,PP05RB2102,25278,11.0,B,LT부족,50,S-40S,RN,1354.77
24164,하이에어,정상,S630B,24.0,조선물류,1.0,2.0,4880.0,성일,SS,3.0,SN2126TS630BPP0300,50.0,PP038B2102,25279,19.0,B,설계문제,30,S-40S,RN,1373.72
24165,하이에어,정상,S630B,24.0,조선물류,0.0,1.0,2579.0,성일,SS,2.0,SN2126TS630BPP0300,100.0,PP032S630B,25280,27.0,B,제작지연,30,S-40S,RN,1017.13
24166,하이에어,정상,S630B,24.0,조선물류,1.0,7.0,914.0,건일산업(주),SS,8.0,SN2126T6S200PP0500,50.0,PP048B2102,25281,11.0,B,제작지연,40,S-40S,RN,653.4580000000002
24167,하이에어,정상,S630B,12.0,조선물류,0.0,1.0,2000.0,성일,SS,2.0,SN2126TS630BPP0300,100.0,PP058S630B,25282,27.0,B,제작지연,50,S-40S,RN,199.8
24168,하이에어,정상,S630B,24.0,조선물류,1.0,9.0,3016.0,성일,SS,10.0,SN2126TS630BPP0300,50.0,PP048A1102,25283,15.0,A,제작지연,40,S-40S,RN,1116.88
24169,하이에어,정상,S630B,24.0,조선물류,1.0,2.0,2740.0,건일산업(주),SS,3.0,SN2126T6S200PP0500,50.0,PP058A1102,25284,15.0,A,기타,50,S-40S,RN,1418.15
24170,하이에어,정상,S630B,24.0,조선물류,0.0,2.0,126.0,성일,SS,3.0,SN2126TS630BPP0300,50.0,PP032B1102,25285,17.0,B,제작지연,30,S-40S,RN,572.105
24171,하이에어,정상,S630B,20.0,조선물류,1.0,8.0,2502.0,성일,SS,9.0,SN2126TS630BPP0300,50.0,PP038B1102,25286,19.0,B,제작지연,30,S-40S,RN,1513.27
24172,하이에어,정상,S630B,30.0,조선물류,0.0,1.0,6000.0,성일,SS,2.0,SN2126TS630BPP0300,100.0,PP048S630B,25287,21.0,B,제작지연,40,T-23.83,RN,3728.28
24173,하이에어,정상,S630B,30.0,조선물류,0.0,1.0,1935.0,성일,SS,2.0,SN2126TS630BPP0300,100.0,PP038S630B,25288,12.0,B,제작지연,30,T-23.83,RN,1649.13
24174,건일산업(주),정상,S630B,30.0,조선물류,0.0,9.0,3858.0,건일산업(주),SS,13.0,SN2126TS630BPP0300,66.0,PP038B2101,25289,11.0,B,자재문제,30,T-23.83,RN,2402.21
24175,하이에어,정상,S630B,30.0,조선물류,0.0,1.0,2724.0,성일,SS,2.0,SN2126TS63PTPP0400,100.0,PP038S630B,25290,14.0,B,설계문제,30,T-23.83,RN,1683.9
24176,하이에어,정상,S630B,20.0,조선물류,0.0,5.0,6000.0,건일산업(주),SS,6.0,SN2126TS630BPP0300,66.0,PP038B2102,25291,10.0,B,설계(REV),30,S-40S,RN,1448.95
24177,하이에어,정상,S630B,20.0,조선물류,0.0,0.0,6000.0,성일,SS,1.0,SN2126TS630BPP0300,100.0,PP038S630B,25292,20.0,B,제작지연,30,S-40S,RN,1098.6
24178,건일산업(주),정상,S630A,0.75,조선물류,0.0,5.0,384.0,건일산업(주),SS,6.0,SN2126TS630APP0300,50.0,PP038A1105,25294,11.0,A,제작지연,30,S-80S,RN,3.248
24179,건일산업(주),정상,S630A,0.75,조선물류,0.0,2.0,667.0,건일산업(주),SS,3.0,SN2126TS630APP0300,50.0,PP038A1105,25295,15.0,A,제작지연,30,S-80S,RN,4.09
24180,성도,정상,S630A,1.0,조선물류,1.0,1.0,5500.0,삼성중공업(주)거제,SS,4.0,SN2126TS63PTPP0400,50.0,PP048A1205,25296,13.0,A,제작지연,40,S-80S,VA,24.05
24181,건일산업(주),정상,S630A,1.0,조선물류,0.0,0.0,118.0,건일산업(주),SS,1.0,SN2126TS630APP0300,50.0,PP038A1105,25297,26.0,A,제작지연,30,S-80S,WD,0.388
24182,건일산업(주),정상,S630A,1.0,조선물류,0.0,2.0,285.0,건일산업(주),SS,3.0,SN2126TS630APP0300,50.0,PP038A1105,25298,22.0,A,기타,30,S-80S,WD,2.446
24183,성도,정상,S630A,2.0,조선물류,1.0,8.0,1449.0,삼성중공업(주)거제,SS,10.0,SN2126TS63PTPP0400,50.0,PP048A1104,25299,12.0,A,제작지연,40,S-10S,OL,14.45
24184,건일산업(주),정상,S630A,2.0,조선물류,0.0,3.0,1332.0,건일산업(주),SS,5.0,SN2126TS630APP0300,66.0,PP038A1104,25300,19.0,A,자재문제,30,S-10S,OL,13.4
24185,건일산업(주),정상,S630A,2.0,조선물류,0.0,1.0,5700.0,건일산업(주),SS,3.0,SN2126TS630APP0300,12.0,PP038A1104,25301,16.0,A,자재문제,30,S-10S,OL,27.39
24186,성도,정상,S630A,2.0,조선물류,1.0,4.0,1848.0,삼성중공업(주)거제,SS,6.0,SN2126T6S200PP0500,50.0,PP058A1104,25302,15.0,A,제작지연,50,S-10S,PG,14.701
24187,성도,정상,S630A,1.0,조선물류,1.0,5.0,2003.0,삼성중공업(주)거제,SS,7.0,SN2126T6S200PP0500,50.0,PP058B1205,25303,22.0,B,제작지연,50,S-80S,VA,17.757
24188,건일산업(주),정상,S630A,1.0,조선물류,0.0,8.0,2666.0,건일산업(주),SS,10.0,SN2126TS630APP0300,50.0,PP038B1105,25304,22.0,B,제작지연,30,S-80S,WD,16.585
24189,건일산업(주),정상,S630A,2.0,조선물류,0.0,7.0,1840.0,건일산업(주),SS,8.0,SN2126TS630APP0300,50.0,PP038B1204,25305,19.0,B,기타,30,S-10S,N,15.599
24190,성도,정상,S630A,2.0,조선물류,1.0,1.0,5214.0,삼성중공업(주)거제,SS,2.0,SN2126T6S200PP0500,50.0,PP058B1204,25306,17.0,B,제작지연,50,S-10S,N,21.182
24191,성도,정상,S630A,2.0,조선물류,1.0,1.0,6000.0,삼성중공업(주)거제,SS,2.0,SN2126T6S200PP0500,50.0,PP058B1204,25307,17.0,B,제작지연,50,S-10S,N,24.3
24192,하이에어,정상,S630A,2.0,조선물류,0.0,10.0,2198.0,삼성중공업(주)거제,SS,14.0,SN2126TS630APP0300,80.0,PP038S630A,25308,27.0,B,제작지연,30,S-10S,WD,36.934
24193,하이에어,정상,S630A,2.0,조선물류,0.0,3.0,6000.0,삼성중공업(주)거제,SS,6.0,SN2126TS630APP0300,80.0,PP032S630A,25309,30.0,B,제작지연,30,S-10S,WD,34.052
24194,하이에어,정상,S630A,2.0,조선물류,0.0,5.0,3898.0,성일,SS,8.0,SN2126TS630APP0300,50.0,PP032B1104,25310,15.0,B,제작지연,30,S-10S,WD,33.376
24195,성도,정상,S630A,2.0,조선물류,1.0,5.0,3079.0,삼성중공업(주)거제,SS,7.0,SN2126T6S200PP0500,50.0,PP058B1104,25311,26.0,B,제작지연,50,S-10S,WD,27.271
24196,성도,정상,S630A,1.0,조선물류,1.0,5.0,1641.0,삼성중공업(주)거제,SS,7.0,SN2126TS63PTPP0400,50.0,PP048A1105,25312,10.0,A,제작지연,40,S-80S,VA,13.973
24197,건일산업(주),정상,S630A,1.0,조선물류,0.0,1.0,5501.0,건일산업(주),SS,5.0,SN2126TS630APP0300,50.0,PP038A1105,25313,11.0,A,제작지연,30,S-80S,VA,27.033
24198,하이에어,정상,S630A,1.0,조선물류,0.0,2.0,335.0,삼성중공업(주)거제,SS,3.0,SN2126TS630APP0300,80.0,PP038S630A,25314,27.0,A,제작지연,30,S-80S,WD,2.0380000000000003
24199,하이에어,정상,S630A,1.0,조선물류,0.0,0.0,381.0,삼성중공업(주)거제,SS,1.0,SN2126TS630APP0300,80.0,PP038S630A,25315,23.0,A,제작지연,30,S-80S,WD,1.254
24200,성도,정상,S630A,12.0,조선물류,1.0,1.0,2390.0,삼성중공업(주)거제,SS,2.0,SN2126T6S200PP0500,50.0,PP058A1103,25316,30.0,A,제작지연,50,S-40S,RN,328.706
24201,건일산업(주),정상,S630A,14.0,조선물류,0.0,9.0,1149.0,건일산업(주),SS,10.0,SN2126TS630APP0300,50.0,PP048A1103,25317,16.0,A,기타,40,S-40S,RN,653.298
24202,건일산업(주),정상,S630A,14.0,조선물류,0.0,5.0,692.0,건일산업(주),SS,6.0,SN2126TS630APP0300,50.0,PP048A1103,25318,11.0,A,기타,40,S-40S,RN,335.38199999999995
24203,건일산업(주),정상,S630A,14.0,조선물류,0.0,3.0,1444.0,건일산업(주),SS,4.0,SN2126TS630APP0300,50.0,PP048A1103,25319,22.0,A,제작지연,40,S-40S,RN,397.408
24204,건일산업(주),정상,S630A,14.0,조선물류,0.0,10.0,1379.0,건일산업(주),SS,8.0,SN2126TS630APP0300,50.0,PP048A1103,25320,14.0,A,자재문제,40,S-40S,RN,314.971
24205,건일산업(주),정상,S630A,14.0,조선물류,0.0,6.0,984.0,건일산업(주),SS,7.0,SN2126TS630APP0300,50.0,PP048A1103,25321,13.0,A,기타,40,S-40S,RN,340.733
24206,건일산업(주),정상,S630A,1.5,조선물류,0.0,2.0,231.0,건일산업(주),SS,3.0,SN2126TS630APP0300,50.0,PP038A1105,25322,14.0,A,제작지연,30,S-80S,RN,7.392
24207,건일산업(주),정상,S630A,14.0,조선물류,0.0,6.0,906.0,건일산업(주),SS,7.0,SN2126TS630APP0300,50.0,PP048A1103,25323,15.0,A,기타,40,S-40S,RN,470.232
24208,하이에어,정상,S630A,14.0,조선물류,1.0,1.0,3500.0,건일산업(주),SS,2.0,SN2126T6S200PP0500,30.0,PP05RA1103,25324,18.0,A,LT부족,50,S-40S,RN,384.17800000000005
24209,건일산업(주),정상,S630A,12.0,조선물류,0.0,19.0,957.0,건일산업(주),SS,14.0,SN2126TS630APP0300,50.0,PP048A1103,25325,11.0,A,자재문제,40,S-80S,RN,170.174
24210,건일산업(주),정상,S630A,14.0,조선물류,0.0,6.0,715.0,건일산업(주),SS,7.0,SN2126TS630APP0300,50.0,PP038A1103,25326,14.0,A,기타,30,S-80S,RN,247.422
24211,건일산업(주),정상,S630A,1.5,조선물류,0.0,2.0,223.0,건일산업(주),SS,3.0,SN2126TS630APP0300,50.0,PP038A1105,25327,22.0,A,제작지연,30,S-80S,RN,8.147
24212,하이에어,정상,S630A,2.0,조선물류,1.0,3.0,6000.0,건일산업(주),SS,6.0,SN2126TS63PTPP0400,50.0,PP048A1204,25328,9.0,A,제작지연,40,S-10S,OL,34.04
24213,성도,정상,S630A,2.0,조선물류,1.0,8.0,1317.0,삼성중공업(주)거제,SS,9.0,SN2126T6S200PP0500,50.0,PP058A1204,25329,15.0,A,제작지연,50,S-10S,N,41.361
24214,건일산업(주),정상,S630A,2.0,조선물류,0.0,5.0,509.0,건일산업(주),SS,6.0,SN2126TS630APP0300,50.0,PP038A1204,25330,14.0,A,기타,30,S-10S,N,12.546
24215,하이에어,정상,S630A,1.0,조선물류,0.0,5.0,1352.0,삼성중공업(주)거제,SS,8.0,SN2126TS630APP0300,80.0,PP058S630A,25331,27.0,B,제작지연,50,S-80S,WD,18.462
24216,하이에어,정상,S630A,1.0,조선물류,0.0,2.0,2952.0,삼성중공업(주)거제,SS,3.0,SN2126TS630APP0300,80.0,PP038S630A,25332,27.0,B,제작지연,30,S-80S,WD,10.907
24217,하이에어,정상,S630A,14.0,조선물류,0.0,5.0,1426.0,성일,SS,7.0,SN2126TS630APP0300,50.0,PP032B1103,25333,9.0,B,제작지연,30,S-40S,RN,422.092
24218,하이에어,정상,S630A,14.0,조선물류,0.0,3.0,2186.0,삼성중공업(주)거제,SS,4.0,SN2126TS630APP0300,80.0,PP032S630A,25334,26.0,B,제작지연,30,S-40S,RN,404.082
24219,하이에어,정상,S630A,14.0,조선물류,1.0,3.0,3094.0,건일산업(주),SS,4.0,SN2126T6S200PP0500,50.0,PP058B1103,25335,12.0,B,제작지연,50,S-40S,RN,555.234
24220,성도,정상,S630A,2.0,조선물류,1.0,4.0,3771.0,삼성중공업(주)거제,SS,7.0,SN2126T6S200PP0500,50.0,PP058B1204,25336,15.0,B,제작지연,50,S-10S,OL,27.814
24221,성도,정상,S630A,3.0,조선물류,1.0,2.0,6000.0,삼성중공업(주)거제,SS,4.0,SN2126T6S200PP0500,50.0,PP058B1104,25337,17.0,B,제작지연,50,S-10S,OL,45.65600000000001
